restaurant_id,name,address,phone,latitude,longitude,category,description,avg_rating,business_hours
4367,옛날손칼국수,경기도 수원시 팔달구 중부대로 36-1 (인계동),031-898-8912,37.275105561,127.0208379592,한식,,0.0,
4368,옛날아우내순대,"경기도 수원시 권선구 세권로304번길 62, 베스토아 113호 (권선동)",031-235-9411,37.2496268166,127.0353309436,분식,,0.0,
4369,옛날에,경기도 수원시 권선구 정조로388번길 7-13 (세류동),031-234-9244,37.2448400785,127.0150200032,한식,,0.0,
4370,옛날집,"경기도 수원시 팔달구 세지로 370, 1층 (지동)",031-258-2100,37.2833596075,127.0268885844,한식,,0.0,
4371,옛날치킨(구운점),"경기도 수원시 권선구 구운로 23-1, 1층 (구운동)",,37.2766615387,126.9753815375,치킨,,0.0,
4372,옛날칼국수,"경기도 수원시 팔달구 팔달문로130번길 75, 1층 (우만동)",031-286-1230,37.2790163098,127.0317775483,한식,,0.0,
4373,옛날통닭,"경기도 수원시 장안구 덕영대로425번길 30, 1층 (율전동)",031-268-9255,37.3023356031,126.9698773497,치킨,,0.0,
4374,옛날통닭,"경기도 수원시 권선구 금곡로102번길 37, 센트럴프라자B 105호 (금곡동)",031-293-8892,37.272514786,126.9417982281,치킨,,0.0,
4375,옛날통닭,"경기도 수원시 영통구 매탄로 41, 1층 (매탄동)",031-224-7755,37.2551165234,127.0399995971,치킨,,0.0,
4376,옛날통닭,"경기도 수원시 권선구 구운중로 5, 1층 (구운동)",,37.2756608238,126.9733130174,치킨,,0.0,
4377,옛날통닭,"경기도 수원시 권선구 삼천병마로 1561, 1층 일부호 (오목천동)",031-227-4358,37.2419909253,126.9626447887,치킨,,0.0,
4378,옛날통닭,경기도 수원시 장안구 창훈로 4 (연무동),,37.2928860143,127.0310936426,치킨,,0.0,
4379,옛날통닭,"경기도 수원시 권선구 동수원로146번길 305, 1층 (곡반정동)",,37.2423958399,127.0303129691,일식,,0.0,
4380,옛날통닭 1982,"경기도 수원시 권선구 서수원로47번길 11, 그린메디프라자 107호 (오목천동)",,37.2336488922,126.9778442248,치킨,,0.0,
4381,옛날통닭 곡반정점,"경기도 수원시 권선구 곡반정로65번길 23, 1층 일부호 (곡반정동)",031-222-8255,37.2347138279,127.0275196782,치킨,,0.0,
4382,옛날통닭(영통점),"경기도 수원시 영통구 매영로345번길 7, 영통트리플렉스 1층 103호 (영통동)",,37.252771725,127.0708997024,한식,,0.0,
4383,옛맛서울불고기,"경기도 수원시 권선구 일월천로15번길 16, 1층 (구운동)",031-293-3447,37.284211133,126.9724412041,한식,,0.0,
4384,옛맛손두부청국장,"경기도 수원시 영통구 매봉로49번길 3, 2층 (매탄동)",031-243-4243,37.2723382446,127.0530915461,한식,,0.0,
4385,옛수원설렁탕,경기도 수원시 권선구 매송고색로 755 (고색동),031-291-2901,37.2528434436,126.9869696286,한식,,0.0,
4386,옛장터 설렁탕,"경기도 수원시 영통구 신원로 293, 2층 202호 (매탄동)",031-217-2024,37.2617373443,127.0601801736,한식,,0.0,
4387,옛장터가마솥순대국,"경기도 수원시 권선구 오목천로152번길 68 (고색동,골든프라자 126~127호)",031-213-5199,37.2415456323,126.977958873,한식,,0.0,
4388,옛진미뼈다귀해장국감자탕,"경기도 수원시 장안구 대평로90번길 16, .동 203호 (정자동,대일프라자)",031-269-9881,37.2963196519,126.9937375369,한식,,0.0,
4389,오 이탈리안,"경기도 수원시 영통구 센트럴타운로 85, Cb39, Cb40-1호 (이의동, 광교C1 호반베르디움, Summit Place광교)",,37.2915640479,127.0504732206,양식,,0.0,
4390,오!스시,"경기도 수원시 영통구 광교중앙로266번길 30, 그랜드프라자114호 (하동)",,37.2922990247,127.0687347651,분식,,0.0,
4391,오!자네왔능가,경기도 수원시 팔달구 효원로265번길 25 (인계동),031-236-8800,37.2633382913,127.0310738963,한식,,0.0,
4392,"오,늘초밥","경기도 수원시 팔달구 인계로166번길 48-17, 2층 201호 (인계동)",070-7783-5555,37.2643673543,127.0337291337,일식,,0.0,
4393,"오,늘초밥","경기도 수원시 팔달구 덕영대로 913, 1층 (매산로1가)",,37.2673728352,127.0014879741,일식,,0.0,
4394,오거리 생삼겹,경기도 수원시 팔달구 고화로 43 (고등동),031-245-9220,37.273152241,127.0061420743,한식,,0.0,
4395,오거리통닭,"경기도 수원시 팔달구 고등로59번길 36, 1층 (고등동)",031-246-1729,37.2750343089,127.0035467465,치킨,,0.0,
4396,오겹,"경기도 수원시 팔달구 세지로 411, 1층 (우만동)",,37.2859581785,127.029794163,치킨,,0.0,
4397,오곡칼국수,"경기도 수원시 팔달구 장다리로172번길 2, 입지빌딩 1층 (인계동)",,37.2650786198,127.0244541118,한식,,0.0,
4398,오공김밥,"경기도 수원시 권선구 호매실로104번길 24-23, 107호 (호매실동)",,37.2573050683,126.962524748,분식,,0.0,
4399,오공김밥 수원본점,"경기도 수원시 장안구 대평로 74, 금강프라자 1층 105,106호 (정자동)",,37.295022124,126.9938477759,분식,,0.0,
4400,오공치맥,경기도 수원시 장안구 연무로42번길 46 (연무동),,37.2968139621,127.0282936718,치킨,,0.0,
4401,오구본가(영통1호점),"경기도 수원시 영통구 봉영로 1767, 한솔프라자 1층 101호 (영통동)",031-205-5933,37.2667817991,127.0816362234,양식,,0.0,
4402,오남매 김밥,"경기도 수원시 권선구 하탑로 29, 102호 (탑동)",031-278-9997,37.2689883352,126.9748482862,분식,,0.0,
4403,오노레,"경기도 수원시 팔달구 창룡대로7번길 22, 가동 1층 (북수동)",,37.2828628529,127.017709125,양식,,0.0,
4404,오노에이자카야,"경기도 수원시 팔달구 향교로 14, 2,3층 (매산로1가)",,37.2678468588,127.0027480465,치킨,,0.0,
4405,오농,"경기도 수원시 영통구 영통로 460, 상가동 107호 (영통동, 대우.동신아파트)",,37.2601552431,127.0787294672,한식,,0.0,
4406,오늘,"경기도 수원시 영통구 반달로35번길 30, 영통역 아이파크 119호 (영통동)",,37.2517767266,127.0774568073,한식,,0.0,
4407,오늘,"경기도 수원시 영통구 중부대로246번길 25, 1층 (매탄동)",031-241-2029,37.2738564222,127.0422994041,치킨,,0.0,
4408,"오늘,김밥","경기도 수원시 영통구 매영로 84, 상가동 1층 117호 (매탄동, 한국아파트)",,37.2673370787,127.0511248108,한식,,0.0,
4409,"오늘,도시락","경기도 수원시 영통구 매여울로53번길 22, 1층 일부호 (매탄동)",,37.2726346499,127.0433670529,분식,,0.0,
4410,오늘국수,"경기도 수원시 팔달구 일월로42번길 8-25, 102호 (화서동)",031-298-3690,37.2860745408,126.9800317618,한식,,0.0,
4411,오늘날 행궁점,"경기도 수원시 팔달구 수원천로316번길 4-3, 1층 (남수동)",,37.281352916,127.0187904143,일식,,0.0,
4412,오늘도 소주집 수원세류점,"경기도 수원시 권선구 세지로 81, 5호 (세류동)",,37.2591744911,127.0177699834,술집,,0.0,
4413,오늘도(Today),"경기도 수원시 팔달구 효원로308번길 58-9, 트윈파크에이동 1층 103호 (인계동)",,37.2579768845,127.0338361891,한식,,0.0,
4414,오늘도닭갈비 수원인계점,"경기도 수원시 권선구 권선로640번길 22, 1층 우측호 (권선동)",,37.2596366718,127.020597647,한식,,0.0,
4415,오늘도돈까스,"경기도 수원시 팔달구 팔달로107번길 10, 1층 (화서동)",,37.2784570889,127.0029489807,한식,,0.0,
4416,오늘도마순대국,"경기도 수원시 권선구 호매실로 21-49, 1층 일부호 (고색동)",,37.2555198274,126.972438368,한식,,0.0,
4417,오늘도막회 수원인계점,경기도 수원시 팔달구 인계로124번길 27-18 (인계동),031-211-6080,37.2657379956,127.0315778162,치킨,,0.0,
4418,오늘도술술,경기도 수원시 권선구 탑동로 22 (탑동),031-292-5577,37.2708370815,126.9750497466,치킨,,0.0,
4419,오늘도연어,"경기도 수원시 장안구 대평로90번길 19, 라이프스포츠 수원 1층 123호 (정자동)",031-268-0223,37.2971310229,126.9937659478,일식,,0.0,
4420,오늘도옴서감서,"경기도 수원시 장안구 파장로21번길 12-2, 1층 (파장동)",031-255-1089,37.3041785222,126.9976793824,한식,,0.0,
4421,오늘도회식할까용,"경기도 수원시 장안구 정조로922번길 21, 1층 (영화동)",,37.2907277487,127.0144661289,한식,,0.0,
4422,오늘손칼국수&찜(수원점),경기도 수원시 팔달구 경수대로 555-1 (인계동),031-233-4334,37.2756453884,127.0295763218,한식,,0.0,
4423,오늘은 김치찌개 광교점,"경기도 수원시 영통구 법조로149번길 139, 1층 (하동)",031-262-0813,37.2924197755,127.069715631,한식,,0.0,
4424,오늘은 새우회,"경기도 수원시 권선구 금호로 83-8, 판다팜타워 1층 109호 (금곡동)",,37.2720546481,126.9591827959,일식,,0.0,
4425,오늘은 오므라이스,"경기도 수원시 팔달구 경수대로507번길 14, 1층 105호 (인계동)",,37.27161647,127.0273906824,한식,,0.0,
4426,오늘은김밥,"경기도 수원시 팔달구 정조로800번길 2, 1층 (팔달로1가)",,37.2794342505,127.0168962615,한식,,0.0,
4427,오늘은행복회,"경기도 수원시 팔달구 경수대로604번길 5, 1층 (우만동)",031-216-9886,37.2797798848,127.0311185586,일식,,0.0,
4428,오늘의 집밥,"경기도 수원시 권선구 권선로 308-18, 수원종합공구단지 지원상가동 지층 B03,B04호 (고색동)",,37.254071369,126.9853600411,한식,,0.0,
4429,오늘의 초밥,경기도 수원시 영통구 센트럴파크로127번길 18 (이의동),031-212-9466,37.2953408357,127.0552346011,일식,,0.0,
4430,오늘의 회전초밥,"경기도 수원시 영통구 광교중앙로 170, 광교 효성해링턴 타워 지1층 B124,B125호 (하동)",,37.2880507687,127.0606475494,일식,,0.0,
4431,오늘의식탁,"경기도 수원시 권선구 고현로25번길 3, 1층 일부호 (고색동)",,37.2501931273,126.9869199432,한식,,0.0,
4432,오늘의초밥 KTwiz파크점,"경기도 수원시 장안구 경수대로 893, 수원종합운동장(야구장) 2층 C-101호 (조원동)",,37.2999565007,127.0097355049,일식,,0.0,
4433,오늘잡은 육회(본점),"경기도 수원시 영통구 중부대로448번길 33, 1층 (원천동)",,37.2677130625,127.0624688018,한식,,0.0,
4434,오늘중식GO,"경기도 수원시 영통구 센트럴파크로127번길 105-2, 1층 (이의동)",031-215-4205,37.2939993286,127.0532567836,중식,,0.0,
4435,오늘통닭,"경기도 수원시 영통구 청명남로28번길 7, 메가텔 1층 105,106호 (영통동)",031-273-0507,37.25206773,127.0756509859,한식,,0.0,
4436,오늘통닭,"경기도 수원시 영통구 인계로 285-1, 1층 (매탄동)",031-214-4579,37.2634702352,127.0487906774,한식,,0.0,
4437,오늘통닭 영통점,"경기도 수원시 영통구 중부대로 604, 1층 120호 (영통동, 수원영통리슈빌스카이오피스텔)",,37.267330683,127.0813625026,치킨,,0.0,
4438,오늘한잔,"경기도 수원시 장안구 연무로 54, 1층 일부호 (연무동)",031-252-7282,37.295785544,127.0258291759,한식,,0.0,
4439,오늘홍어,"경기도 수원시 장안구 율전로 96, 우일건축 2층 일부호 (율전동)",,37.2979052284,126.9688591236,일식,,0.0,
4440,오니기리야,"경기도 수원시 팔달구 창룡대로38번길 17, 1층 (남수동)",,37.2827518157,127.0214437716,분식,,0.0,
4441,오다가다포차,"경기도 수원시 팔달구 세지로 370, 동선빌딩 1층 (지동)",,37.2833596075,127.0268885844,치킨,,0.0,
4442,오닭꼬치,"경기도 수원시 영통구 반달로7번길 16, e-폴리스 1층 104,105,105-1호 (영통동)",,37.2526400801,127.074384829,치킨,,0.0,
4443,오닭꼬치 수원우만점,"경기도 수원시 팔달구 경수대로616번길 31, 1층 (우만동)",,37.2811628641,127.0320913869,한식,,0.0,
4444,오뎅빠,"경기도 수원시 영통구 덕영대로 1699 (영통동,영통빌딩105호)",031-273-7887,37.2479715332,127.0770946845,분식,,0.0,
4445,오두막포차,경기도 수원시 장안구 팔달로259번길 9 (영화동),031-244-7415,37.2893510898,127.012872965,술집,,0.0,
4446,오드문,"경기도 수원시 영통구 법조로149번길 270, 1층 (하동)",070-4695-0011,37.2931244861,127.0701629114,한식,,0.0,
4447,오드쌤,"경기도 수원시 영통구 웰빙타운로36번길 46-116, 1층 (이의동)",,37.3092098808,127.0519593353,양식,,0.0,
4448,오디,"경기도 수원시 영통구 매영로345번길 95 (영통동,동아프라자101호)",,37.255574924,127.073353411,카페,,0.0,
4449,오뚜기,경기도 수원시 영통구 아주로 36 (원천동),031-298-5618,37.2780369134,127.0441240267,카페,,0.0,
4450,오뚜기분식,"경기도 수원시 장안구 대평로 80, 1동 지층 B07호 (정자동)",,37.2955258737,126.9936074645,분식,,0.0,
4451,오뚜기식당,"경기도 수원시 권선구 권선로640번길 11, 106호 (권선동)",,37.2600353747,127.02111388,치킨,,0.0,
4452,오뚜기식당,"경기도 수원시 장안구 경수대로994번길 49, 1층 101호 (송죽동)",031-253-8089,37.3075784439,127.0044951601,한식,,0.0,
4453,오띠모 푸드,"경기도 수원시 영통구 대학1로8번길 119, 1층 (이의동)",,37.2992403037,127.0471666795,한식,,0.0,
4454,오라고치킨닭발,"경기도 수원시 권선구 세화로161번길 6, 102호 (서둔동)",,37.2663093086,126.9930249697,치킨,,0.0,
4455,오라잇피자 수원인계점,"경기도 수원시 영통구 매영로39번길 22, 1층 (매탄동)",,37.2702179996,127.0478255424,양식,,0.0,
4456,오레노카츠 광교중앙역점,"경기도 수원시 영통구 도청로66번길 6, B1층 164호 (이의동, 힐스테이트광교중앙역퍼스트)",,37.2888469558,127.0518206265,일식,,0.0,
4457,오렌지,경기도 수원시 팔달구 정조로 617-2 (매교동),031-232-4260,37.2640292674,127.0146488621,치킨,,0.0,
4458,오로라,"경기도 수원시 권선구 권선로 673, 거성빌딩 6층 (권선동)",031-258-6000,37.2599347283,127.0252194825,카페,,0.0,
4459,오로라 라운지,"경기도 수원시 팔달구 권광로180번길 18-11, 3.4층 (인계동)",,37.2628081569,127.0337838575,한식,,0.0,
4460,오로라회센타,"경기도 수원시 영통구 매탄로108번길 28, 108호 (매탄동, 강희타운)",031-211-3358,37.2598498447,127.0449215802,분식,,0.0,
4461,오름길,"경기도 수원시 영통구 산남로80번길 35, 1층 일부호 (매탄동)",,37.2699051399,127.0508839886,한식,,0.0,
4462,오름미술관,"경기도 수원시 영통구 매영로393번길 30 (영통동, 1층일부)",,37.2503736206,127.0757957985,치킨,,0.0,
4463,오리대가,경기도 수원시 팔달구 경수대로565번길 27 (인계동),031-223-5292,37.2760110466,127.0285927057,한식,,0.0,
4464,오리대가신관,"경기도 수원시 팔달구 경수대로553번길 18-14, 2층 (인계동)",,37.2759025677,127.0285144238,한식,,0.0,
4465,오리덕애(수원점),"경기도 수원시 권선구 정조로 527, B동 101호 (세류동)",,37.25619015,127.0110003649,한식,,0.0,
4466,오리사장,"경기도 수원시 팔달구 고화로 41, 1층 (고등동)",,37.2730172711,127.0061993525,한식,,0.0,
4467,오리야미 권선망포점,"경기도 수원시 권선구 동수원로146번길 226-24, 1층 102호 (곡반정동)",,37.2414172267,127.0312999338,한식,,0.0,
4468,오리엔탈가든,"경기도 수원시 장안구 만석로19번길 11-7, 대일 1층 111호 (천천동)",031-269-9700,37.2954908592,126.9834194504,한식,,0.0,
4469,오리익는마을,경기도 수원시 권선구 서둔로 181-1 (탑동),031-296-8019,37.2677945909,126.9800898137,한식,,0.0,
4470,오마뎅 광교점,"경기도 수원시 영통구 에듀타운로 25, 명품프라자 1층 103호 (이의동)",031-211-8491,37.2849256476,127.0517536339,한식,,0.0,
4471,오마카세 스시이찌 광교점,"경기도 수원시 영통구 센트럴타운로 106, 센트럴프라자 2층 203호 (이의동)",,37.2927256158,127.0501504055,일식,,0.0,
4472,오마카세 스시이찌 수원신동점,"경기도 수원시 영통구 권선로882번길 31-51, 1층 102호 (신동)",,37.2472619962,127.0437908107,일식,,0.0,
4473,오마카세 오사이초밥 광교점,"경기도 수원시 영통구 센트럴타운로 107, 204동 1층 1-076호 (이의동, 광교푸르지오 월드마크, 월드스퀘어)",,37.2917159371,127.0477533234,일식,,0.0,
4474,오마카세 오사이초밥 수원인계점,"경기도 수원시 팔달구 권광로196번길 24, 2층 205호 (인계동)",,37.2644968303,127.0345629121,일식,,0.0,
4475,오모가리김치찌개,"경기도 수원시 권선구 세권로304번길 44, 102호 (권선동,삼성프라자)",031-235-5757,37.250404122,127.0358674164,한식,,0.0,
4476,오목네붕어빵,"경기도 수원시 권선구 매송고색로533번길 7, 상가동 1층 103호 (오목천동, 태산아파트)",,37.246054909,126.9623566022,분식,,0.0,
4477,오목네실내포차,"경기도 수원시 권선구 삼천병마로1592번길 3-4, 1층 (오목천동)",,37.2447738266,126.9641020669,한식,,0.0,
4478,오목다이닝,"경기도 수원시 권선구 삼천병마로1598번길 42, 1층 (오목천동)",,37.2460253029,126.9657732212,치킨,,0.0,
4479,오목천 삼겹살,"경기도 수원시 권선구 삼천병마로1598번길 40, 1층 (오목천동)",,37.2459346576,126.9656611084,한식,,0.0,
4480,오무란(OMURAN),"경기도 수원시 영통구 덕영대로 1470, 망포역 플래티넘베이스 1층 107호 (망포동)",,37.2450548883,127.0512119021,양식,,0.0,
4481,오밀조밀,경기도 수원시 권선구 금곡로 5-36 (금곡동),031-295-3339,37.2696046738,126.9382781754,치킨,,0.0,
4482,오백국수 수원우만점,경기도 수원시 팔달구 경수대로656번길 37-22 (우만동),031-244-2913,37.2856335064,127.0297510583,한식,,0.0,
4483,오백국수 수원정자점,"경기도 수원시 장안구 대평로90번길 16 (정자동,대일프라자 104호)",031-268-1088,37.2963196519,126.9937375369,일식,,0.0,
4484,오백국수 인계점,"경기도 수원시 팔달구 권광로 184, 캐슬타워 1층 136호 (인계동)",,37.2637898538,127.0335748028,양식,,0.0,
4485,오복 김밥,"경기도 수원시 영통구 봉영로 1623, 104호 (영통동)",,37.2559223973,127.0747272211,분식,,0.0,
4486,오복누룽지삼계탕 호매실점,"경기도 수원시 권선구 금호로 77-14, 1층 (금곡동)",,37.2715663153,126.9588366374,일식,,0.0,
4487,오복식당,"경기도 수원시 영통구 신원로 26, 1층 (신동)",031-205-2123,37.2500344275,127.0451272052,한식,,0.0,
4488,오복식당,경기도 수원시 장안구 영화로25번길 13 (영화동),031-242-6797,37.2889013692,127.0087467644,한식,,0.0,
4489,오봉냉삼집,"경기도 수원시 팔달구 창룡대로150번길 76-2, 1층 (우만동)",031-244-6629,37.2884151468,127.0288312175,한식,,0.0,
4490,오봉순대국,"경기도 수원시 장안구 창훈로 57-2, 1층 (연무동)",,37.2971790003,127.029419686,한식,,0.0,
4491,오봉집 광교중앙역점,"경기도 수원시 영통구 센트럴타운로 106, 센트럴프라자 112,113호 (이의동)",,37.2927256158,127.0501504055,한식,,0.0,
4492,오봉집 권선구청점,"경기도 수원시 권선구 호매실로 21-4, DK타워 1동 108호, 109호, 110호 (고색동)",,37.2558559062,126.970992601,한식,,0.0,
4493,오봉집(수원영통점),"경기도 수원시 영통구 반달로 110, 남일빌딩 1층 101,102호 (영통동)",,37.2531265413,127.0768177914,한식,,0.0,
4494,오븐과치킨앤닭집,경기도 수원시 영통구 신원로211번길 13 (매탄동),031-211-3393,37.2549740826,127.0594301294,치킨,,0.0,
4495,오븐굿닭,"경기도 수원시 영통구 광교중앙로 140, 수원컨벤션센터 상가205호 (하동)",,37.2858741001,127.0594869532,치킨,,0.0,
4496,오븐마루 광교호수점,"경기도 수원시 영통구 센트럴파크로 6, 301동 지2층 145,146,146-1호 (하동, 힐스테이트 광교)",,37.2842382111,127.0656220825,치킨,,0.0,
4497,오븐마루 수원율전점,"경기도 수원시 장안구 화산로259번길 51, 1층 (율전동)",031-8067-8778,37.297755587,126.9676528952,한식,,0.0,
4498,오븐마루 수원조원점,경기도 수원시 장안구 조원로 80-1 (조원동),031-251-0930,37.3003728593,127.0167285154,치킨,,0.0,
4499,오븐마루세류점,"경기도 수원시 권선구 세류로 32, 102호 (세류동)",031-224-6466,37.2618354206,127.0072647986,치킨,,0.0,
4500,오븐마루치킨 수원오목천점,"경기도 수원시 권선구 삼천병마로1597번길 20, 1층 (오목천동)",,37.2449285601,126.9624435297,치킨,,0.0,
4501,오븐숯불민족두마리치킨 인계점,"경기도 수원시 팔달구 세지로174번길 23-2, 1층 (인계동)",031-237-6363,37.2666787067,127.0233613251,한식,,0.0,
4502,오비베어(수원광교점),"경기도 수원시 영통구 센트럴타운로 107, B24호 (이의동, 광교푸르지오월드마크)",031-261-5007,37.2917110567,127.048836437,치킨,,0.0,
4503,오사카,"경기도 수원시 권선구 매송고색로 661-1, 2층 (고색동)",,37.2499691932,126.9769423143,술집,,0.0,
4504,오사카돈부리,"경기도 수원시 영통구 광교중앙로25번길 84, 1층 102,103호 (원천동)",,37.2767026943,127.0511594437,일식,,0.0,
4505,오사카부루스 우만점,"경기도 수원시 팔달구 팔달문로153번길 80, 2층 (우만동)",,37.2859237363,127.0302005026,일식,,0.0,
4506,오산조은참치 수원인계점,"경기도 수원시 팔달구 인계로68번길 22, 엘림빌딩 1층 (인계동)",,37.2679904112,127.0245260295,일식,,0.0,
4507,오색밥상,"경기도 수원시 장안구 경수대로1081번길 9-5, 1층 일부호 (파장동)",,37.3089136997,126.9941270631,한식,,0.0,
4508,오서산콩국수,"경기도 수원시 장안구 정자로32번길 12, 1층 일부호 (천천동)",031-271-4787,37.299912713,126.9804555448,한식,,0.0,
4509,오성Food,"경기도 수원시 팔달구 화양로11번길 4, 1층 (화서동)",,37.2796001025,126.9982601396,한식,,0.0,
4510,오성바(BAR),"경기도 수원시 영통구 효원로 397 (매탄동,중앙프라자 404호)",031-212-7599,37.2590575448,127.0451631692,치킨,,0.0,
4511,오성수산,"경기도 수원시 영통구 청명남로28번길 20, 플러스타운빌딩 2층 207~207-1호 (영통동)",031-238-7027,37.251464775,127.0759249947,일식,,0.0,
4512,오성팔복반점 수원점,"경기도 수원시 팔달구 세지로152번길 10, 1층 (인계동)",,37.2647510976,127.021467476,치킨,,0.0,
4513,오세요맛있어요한식뷔페,경기도 수원시 장안구 파장천로 54 (파장동),031-244-9273,37.3098080035,126.996694008,한식,,0.0,
4514,오스테리아우노,"경기도 수원시 장안구 율전로98번길 7, 1층 좌측2호 (율전동)",,37.2981321372,126.9692073027,양식,,0.0,
4515,오씨네얼큰순대국,"경기도 수원시 권선구 하탑로 13, 1층 101호 (탑동, 삼승빌딩)",031-222-2784,37.2686559763,126.9730798456,한식,,0.0,
4516,오아시스,"경기도 수원시 영통구 동수원로 482 (매탄동, 동남상가 16동 106호)",031-214-3188,37.2713656274,127.0438709971,치킨,,0.0,
4517,오양만두,"경기도 수원시 권선구 상탑로 129, 1층 (서둔동)",031-291-6652,37.2710353314,126.985300993,분식,,0.0,
4518,오우카스시초밥 수원역점,경기도 수원시 팔달구 매산로 3-1 (매산로1가),031-248-4829,37.2672033791,127.0019176724,양식,,0.0,
4519,오월떡볶이,"경기도 수원시 장안구 정자로130번길 25-4, 1층 101호 (정자동)",031-252-8633,37.3019818215,126.9919731876,분식,,0.0,
4520,오월삼일,"경기도 수원시 영통구 매탄로140번길 68-30, 1층 (매탄동)",,37.2618331935,127.047345624,한식,,0.0,
4521,오월애,"경기도 수원시 영통구 법조로 25, 광교 SK VIEW Lake 218~220호 (하동)",,37.287481312,127.0602221632,한식,,0.0,
4522,오위쿠킹 스튜디오(O.WE cooking studio),"경기도 수원시 팔달구 경수대로656번길 1, A동 지하1층 1호,2호 (우만동, 오성 PLUS)",,37.2840700104,127.0287229369,양식,,0.0,
4523,오이시이 태영 생막창,경기도 수원시 팔달구 장다리로 185 (인계동),031-267-0774,37.2665211763,127.0245352674,치킨,,0.0,
4524,오이시쿠 컴퍼니,"경기도 수원시 권선구 권광로 103, 2층 (권선동)",031-238-4399,37.257167757,127.0298152975,분식,,0.0,
4525,오적어,"경기도 수원시 장안구 연무로42번길 30-1, 1층 (연무동)",031-252-4007,37.2961901292,127.0278236901,한식,,0.0,
4526,오정설렁탕,"경기도 수원시 권선구 호매실로 15, 1층 일부호 (고색동)",,37.256049371,126.9719272203,한식,,0.0,
4527,오지상미세,"경기도 수원시 권선구 서수원로523번길 25, 1층 (금곡동)",,37.2717003849,126.9585875376,일식,,0.0,
4528,오징어마을,경기도 수원시 권선구 일월천로15번길 6-5 (구운동),031-294-6090,37.2841410343,126.9728929321,한식,,0.0,
4529,오징어세상,경기도 수원시 팔달구 경수대로446번길 62 (인계동),031-222-1917,37.2649741376,127.0298908277,한식,,0.0,
4530,오초,"경기도 수원시 영통구 광교중앙로266번길 30, 그랜드프라자 123호 (하동)",031-214-9467,37.2922990247,127.0687347651,한식,,0.0,
4531,오케이 족발,"경기도 수원시 팔달구 팔달로107번길 42, 1층 (화서동)",,37.2784135849,127.0011782872,한식,,0.0,
4532,오케이한양족발,"경기도 수원시 권선구 세지로112번길 54, 1층 (권선동)",031-224-4475,37.2608869471,127.0221685753,한식,,0.0,
4533,오케이호프,경기도 수원시 장안구 금당로10번길 31 (조원동),031-241-6333,37.3031054372,127.0148604838,치킨,,0.0,
4534,오케포차,"경기도 수원시 장안구 연무로42번길 53, 1층 (연무동)",031-253-9868,37.2971921765,127.0282010464,한식,,0.0,
4535,오크,"경기도 수원시 영통구 광교중앙로248번길 40, 광교스마트법조프라자 107호 (하동)",,37.2910720681,127.0659776683,양식,,0.0,
4536,오태식해바라기치킨,"경기도 수원시 권선구 구운로 53-1, 1층 (구운동)",031-223-5252,37.2784707651,126.9727745536,치킨,,0.0,
4537,오테이블 행궁점,"경기도 수원시 팔달구 행궁로 21, 1층 (남창동)",,37.2806971066,127.0149141074,양식,,0.0,
4538,오토김밥 광교점,"경기도 수원시 영통구 도청로17번길 23, 상가동 지1층 103호 (이의동, 자연앤자이)",,37.2846572504,127.0546770252,분식,,0.0,
4539,오토김밥 수원영통점,"경기도 수원시 영통구 매영로 417, 1층 (영통동)",,37.2488552887,127.077202503,분식,,0.0,
4540,오투,"경기도 수원시 영통구 효원로 393 (매탄동,외1필지 밀레니엄프라자 305호)",031-217-9181,37.2591188639,127.0447004326,치킨,,0.0,
4541,오투닭갈비&부대찌개 광교법조타운점,"경기도 수원시 영통구 광교중앙로248번길 95-5, 용현법조타운 1층 101호,102호 (하동)",,37.2919633777,127.0681500079,한식,,0.0,
4542,오투닭갈비&부대찌개 광교이의점,"경기도 수원시 영통구 센트럴파크로127번길 52, 1층 (이의동)",,37.2947038025,127.0536249428,치킨,,0.0,
4543,오투닭갈비&부대찌개 영통구청점,"경기도 수원시 영통구 매탄로100번길 29, 105,107호 (매탄동, 국제프라자)",031-217-9992,37.2594892081,127.0449011953,술집,,0.0,
4544,오투닭갈비&부대찌개(광교중흥점),"경기도 수원시 영통구 광교호수공원로 277, B2 75,76호 (원천동, 광교중흥에스클래스)",,37.2835532241,127.0559244312,한식,,0.0,
4545,오프맵 혼술바 수원인계점,"경기도 수원시 팔달구 인계로124번길 9, 2층 204호 (인계동, 센트럴시티 아리스타)",,37.2668361072,127.0311762699,술집,,0.0,
4546,오향족발,경기도 수원시 팔달구 경수대로656번길 37-22 (우만동),031-257-0533,37.2856335064,127.0297510583,한식,,0.0,
4547,오향한방족발,경기도 수원시 영통구 중부대로246번길 25 (매탄동),031-893-9608,37.2738564222,127.0422994041,한식,,0.0,
4548,오호선,"경기도 수원시 영통구 월드컵로193번길 75, 1층 (원천동)",,37.2758588474,127.0449831437,한식,,0.0,
4549,오후(ohoo),"경기도 수원시 권선구 일월천로4번길 35-4, 가동 101호 (구운동, 더갤러리)",031-291-8749,37.2824976629,126.9742806416,카페,,0.0,
4550,오후가비,"경기도 수원시 장안구 수일로117번길 10-12 (송죽동,(1층))",031-247-5549,37.3088747984,127.004102974,한식,,0.0,
4551,옥규 된장 갈비,"경기도 수원시 영통구 월드컵로150번길 4, 1층 101호 (원천동)",033-731-6664,37.2773719103,127.0493619518,한식,,0.0,
